trade_date,open,high,low,close,volume
2026-05-07 15:30:00,421.54998779296875,422.0899963378906,420.0,420.989990234375,2763817
2026-05-08 09:30:00,417.385009765625,418.6300048828125,414.9800109863281,415.8299865722656,7129822
2026-05-08 10:30:00,415.79998779296875,417.2298889160156,414.360107421875,416.9200134277344,3749886
2026-05-08 11:30:00,416.9200134277344,417.1499938964844,415.3500061035156,415.82000732421875,2164087
2026-05-08 12:30:00,415.8599853515625,417.3999938964844,415.3999938964844,417.20001220703125,2135193
2026-05-08 13:30:00,417.20001220703125,417.3500061035156,415.3699951171875,416.0400085449219,2532844
2026-05-08 14:30:00,416.04998779296875,416.1199951171875,414.19000244140625,414.8299865722656,3307488
2026-05-08 15:30:00,414.8500061035156,415.95001220703125,414.0,415.1499938964844,4482518
2026-05-11 09:30:00,407.7749938964844,411.5950012207031,405.5,410.6700134277344,8560941
2026-05-11 10:30:00,410.6700134277344,412.2091064453125,408.9599914550781,411.8800048828125,3588751
2026-05-11 11:30:00,411.8299865722656,411.84600830078125,410.1400146484375,410.9100036621094,1920942
2026-05-11 12:30:00,410.9100036621094,411.20001220703125,408.5830078125,409.1000061035156,2429200
2026-05-11 13:30:00,409.1099853515625,411.94000244140625,409.1033935546875,411.3800048828125,2029634
2026-05-11 14:30:00,411.3900146484375,411.6000061035156,409.70001220703125,411.5790100097656,1932936
2026-05-11 15:30:00,411.54998779296875,412.67999267578125,411.2500915527344,412.67999267578125,2154109
2026-05-12 09:30:00,414.4150085449219,415.5,406.6499938964844,409.0101013183594,7544349
2026-05-12 10:30:00,409.0104064941406,409.64990234375,407.8599853515625,408.3299865722656,3105501
2026-05-12 11:30:00,408.3599853515625,409.9200134277344,407.3900146484375,409.5,2546370
2026-05-12 12:30:00,409.510009765625,410.44000244140625,407.75,408.885009765625,1956769
2026-05-12 13:30:00,408.8599853515625,409.67999267578125,407.9200134277344,408.3500061035156,1703801
2026-05-12 14:30:00,408.3160095214844,409.0799865722656,407.2799987792969,408.95001220703125,3356346
2026-05-12 15:30:00,408.96990966796875,408.9700012207031,407.1600036621094,407.760009765625,3298310
2026-05-13 09:30:00,402.9700012207031,404.7760009765625,401.0299987792969,403.0400085449219,5979150
2026-05-13 10:30:00,403.1199951171875,404.239990234375,402.04998779296875,403.2900085449219,3351925
2026-05-13 11:30:00,403.2699890136719,405.8599853515625,403.0199890136719,405.6549987792969,2377627
2026-05-13 12:30:00,405.6300048828125,406.30999755859375,404.0199890136719,404.09429931640625,1797026
2026-05-13 13:30:00,404.0849914550781,405.3500061035156,403.7099914550781,405.3500061035156,1883383
2026-05-13 14:30:00,405.3299865722656,406.1700134277344,404.4100036621094,404.6000061035156,2602360
2026-05-13 15:30:00,404.6099853515625,405.89849853515625,404.30999755859375,405.1199951171875,2445001
2026-05-14 09:30:00,404.4800109863281,408.9761047363281,400.8800048828125,408.8594970703125,6371080
2026-05-14 10:30:00,408.8399963378906,411.64599609375,406.8999938964844,411.385009765625,3846728
2026-05-14 11:30:00,411.3599853515625,411.8349914550781,407.25,407.7250061035156,2563778
2026-05-14 12:30:00,407.7250061035156,409.07989501953125,407.29998779296875,409.07989501953125,1872039
2026-05-14 13:30:00,409.04998779296875,409.95001220703125,408.25,409.1700134277344,2575426
2026-05-14 14:30:00,409.17999267578125,409.80999755859375,408.5,408.9700012207031,1337871
2026-05-14 15:30:00,408.9700012207031,409.6787109375,408.92999267578125,409.4700012207031,1823217
2026-05-15 09:30:00,414.4100036621094,419.05999755859375,412.9200134277344,418.4700012207031,11363161
2026-05-15 10:30:00,418.4700012207031,426.31988525390625,418.4700012207031,423.3699951171875,9784781
2026-05-15 11:30:00,423.3599853515625,426.44000244140625,420.510009765625,426.0400085449219,4901278
2026-05-15 12:30:00,425.9800109863281,426.3599853515625,423.7601013183594,425.9599914550781,2870122
2026-05-15 13:30:00,425.989990234375,428.1600036621094,425.7300109863281,425.9049987792969,4173725
2026-05-15 14:30:00,425.92999267578125,426.4100036621094,423.760009765625,423.9148864746094,2903762
2026-05-15 15:30:00,423.8949890136719,424.8999938964844,420.3800048828125,422.0400085449219,5063686
2026-05-18 09:30:00,416.10198974609375,424.1600036621094,415.6099853515625,421.8949890136719,7050026
2026-05-18 10:30:00,421.885009765625,422.29998779296875,417.0,417.6300048828125,4205305
2026-05-18 11:30:00,417.625,419.760009765625,417.1199951171875,417.9200134277344,2059307
2026-05-18 12:30:00,417.94000244140625,423.0994873046875,417.8999938964844,423.010009765625,3194012
2026-05-18 13:30:00,422.93499755859375,425.1099853515625,422.4100036621094,423.8299865722656,3796407
2026-05-18 14:30:00,423.8599853515625,424.1400146484375,420.92010498046875,422.45001220703125,2538287
2026-05-18 15:30:00,422.4599914550781,423.6600036621094,421.9599914550781,423.6600036621094,2614087
2026-05-19 09:30:00,429.8949890136719,432.70001220703125,424.11358642578125,425.0400085449219,10128539
2026-05-19 10:30:00,425.0299987792969,425.9700012207031,420.92999267578125,421.0398864746094,3395417
2026-05-19 11:30:00,420.9549865722656,422.1099853515625,417.7099914550781,417.7149963378906,2763492
2026-05-19 12:30:00,417.7226867675781,419.5,417.1000061035156,418.7900085449219,2537754
2026-05-19 13:30:00,418.7699890136719,419.8699951171875,418.2325134277344,419.1600036621094,1545828
2026-05-19 14:30:00,419.1499938964844,419.8320007324219,417.55999755859375,418.2300109863281,2239957
2026-05-19 15:30:00,418.2300109863281,418.44000244140625,416.5,417.55999755859375,2791469
2026-05-20 09:30:00,413.9859924316406,416.04998779296875,411.30010986328125,413.7868957519531,6174594
2026-05-20 10:30:00,413.9800109863281,418.0,413.7300109863281,416.4049987792969,3050471
2026-05-20 11:30:00,416.3999938964844,419.29998779296875,416.3999938964844,418.42498779296875,2123311
2026-05-20 12:30:00,418.3900146484375,419.70001220703125,416.8500061035156,419.3424987792969,2495086
2026-05-20 13:30:00,419.32501220703125,421.1600036621094,418.8900146484375,420.45001220703125,2532937
2026-05-20 14:30:00,420.45001220703125,420.739013671875,419.20001220703125,420.4599914550781,1943332
2026-05-20 15:30:00,420.489990234375,422.0799865722656,420.260009765625,421.05999755859375,2965185
2026-05-21 09:30:00,424.82000732421875,426.3399963378906,415.7200012207031,417.32000732421875,9099725
2026-05-21 10:30:00,417.30999755859375,418.9800109863281,416.29998779296875,418.7799987792969,2398012
2026-05-21 11:30:00,418.8500061035156,419.0400085449219,416.92010498046875,417.19000244140625,1686659
2026-05-21 12:30:00,417.1799011230469,418.05499267578125,416.0199890136719,417.4267883300781,2399815
2026-05-21 13:30:00,417.3999938964844,420.26910400390625,417.3299865722656,418.9595031738281,2354164
2026-05-21 14:30:00,418.8905944824219,419.79998779296875,418.0,418.95001220703125,1941428
2026-05-21 15:30:00,418.9200134277344,419.8900146484375,417.5,419.0400085449219,3013635
2026-05-22 09:30:00,419.4800109863281,424.3999938964844,416.3399963378906,416.70001220703125,6252762
2026-05-22 10:30:00,416.6499938964844,419.5199890136719,416.42999267578125,419.385009765625,3522137
2026-05-22 11:30:00,419.3949890136719,420.4599914550781,418.25,419.6099853515625,1498011
2026-05-22 12:30:00,419.6099853515625,419.9530029296875,418.1610107421875,418.8100891113281,1357012
2026-05-22 13:30:00,418.8550109863281,419.3599853515625,417.25,418.82000732421875,1719577
2026-05-22 14:30:00,418.7900085449219,419.8999938964844,418.29998779296875,418.29998779296875,1448642
2026-05-22 15:30:00,418.3699951171875,418.94000244140625,418.0101013183594,418.5799865722656,1649791
2026-05-26 09:30:00,416.42999267578125,419.7699890136719,413.1700134277344,418.9849853515625,9244213
2026-05-26 10:30:00,419.0199890136719,419.20001220703125,414.1499938964844,415.2149963378906,3515826
2026-05-26 11:30:00,415.1700134277344,416.3999938964844,414.45001220703125,415.989990234375,2414514
2026-05-26 12:30:00,416.0,416.2300109863281,413.30999755859375,413.6549987792969,2076792
2026-05-26 13:30:00,413.6449890136719,415.8399963378906,413.0199890136719,415.114990234375,2009233
2026-05-26 14:30:00,415.1199951171875,415.8900146484375,414.5899963378906,415.739990234375,2023790
2026-05-26 15:30:00,415.7200012207031,416.3500061035156,415.2799987792969,416.1499938964844,2261738
2026-05-27 09:30:00,411.0450134277344,415.92999267578125,409.5899963378906,415.05999755859375,8813589
2026-05-27 10:30:00,415.1300048828125,415.70001220703125,412.6600036621094,412.8500061035156,2755683
2026-05-27 11:30:00,412.8500061035156,413.3900146484375,412.4049987792969,412.7699890136719,1713831
2026-05-27 12:30:00,412.7484130859375,414.05999755859375,411.2099914550781,411.44000244140625,1893315
2026-05-27 13:30:00,411.4599914550781,412.7900085449219,411.3800048828125,412.7200012207031,1755802
2026-05-27 14:30:00,412.7049865722656,413.4700012207031,411.3599853515625,413.4100036621094,2610964
2026-05-27 15:30:00,413.45001220703125,413.510009765625,411.9700012207031,412.69000244140625,2198937
2026-05-28 09:30:00,412.9750061035156,429.489990234375,412.6700134277344,425.25628662109375,15053631
2026-05-28 10:30:00,425.2489929199219,425.8599853515625,422.25,424.75,4211975
2026-05-28 11:30:00,424.7300109863281,426.42999267578125,423.8900146484375,425.8450012207031,2706144
2026-05-28 12:30:00,425.8599853515625,426.5299987792969,422.70001220703125,425.80999755859375,2727558
2026-05-28 13:30:00,425.7950134277344,429.1549987792969,425.7900085449219,426.5,3500268
2026-05-28 14:30:00,426.5199890136719,427.25,425.6099853515625,426.0299987792969,2389951
2026-05-28 15:30:00,426.010009765625,427.0299987792969,424.92999267578125,427.0199890136719,3391310
2026-05-29 09:30:00,432.7124938964844,443.4800109863281,432.3599853515625,439.8900146484375,13664027
2026-05-29 10:30:00,439.8599853515625,445.6400146484375,439.760009765625,443.6400146484375,6571972
2026-05-29 11:30:00,443.6300048828125,444.6199951171875,442.1199951171875,442.6499938964844,3796492
2026-05-29 12:30:00,442.6199951171875,444.9798889160156,442.57000732421875,443.6300048828125,2780390
2026-05-29 13:30:00,443.6300048828125,444.0799865722656,441.8100891113281,442.7200012207031,2155090
2026-05-29 14:30:00,442.75,443.7799987792969,441.3599853515625,443.5299987792969,3274966
2026-05-29 15:30:00,443.5299987792969,450.3299865722656,442.5000915527344,448.6400146484375,10614082
2026-06-01 09:30:00,465.05999755859375,466.32000732421875,458.9200134277344,461.7950134277344,17895373
2026-06-01 10:30:00,461.8299865722656,463.45001220703125,459.1708068847656,460.5799865722656,6423476
2026-06-01 11:30:00,460.6199951171875,463.9100036621094,459.20001220703125,461.760009765625,4871854
2026-06-01 12:30:00,461.760009765625,462.45001220703125,459.5899963378906,460.2799987792969,3061170
2026-06-01 13:30:00,460.3500061035156,461.70001220703125,458.2699890136719,460.8699951171875,4257015
2026-06-01 14:30:00,460.8599853515625,464.1199951171875,460.05999755859375,463.7699890136719,3592662
2026-06-01 15:30:00,463.7585144042969,464.1499938964844,460.0203857421875,460.57000732421875,3640495
2026-06-02 09:30:00,447.16900634765625,453.5,443.5,444.2300109863281,10605001
2026-06-02 10:30:00,444.2300109863281,445.2597961425781,442.3399963378906,443.57000732421875,4862335
2026-06-02 11:30:00,443.54998779296875,446.20001220703125,443.17999267578125,445.7799987792969,2903136
2026-06-02 12:30:00,445.79998779296875,445.8999938964844,442.3999938964844,444.4700012207031,3251530
2026-06-02 13:30:00,444.4700012207031,444.5899963378906,441.4397888183594,442.09478759765625,2783822
2026-06-02 14:30:00,442.0899963378906,442.8299865722656,440.42999267578125,441.69000244140625,3010126
2026-06-02 15:30:00,441.7099914550781,442.1000061035156,440.7200012207031,441.2900085449219,3152055
2026-06-03 09:30:00,438.45001220703125,440.3900146484375,430.54998779296875,430.81500244140625,9367976
2026-06-03 10:30:00,430.81500244140625,431.5199890136719,425.8500061035156,427.739990234375,5871937
2026-06-03 11:30:00,427.7900085449219,427.7900085449219,425.1199951171875,425.4750061035156,3020826
2026-06-03 12:30:00,425.4599914550781,425.8299865722656,424.25,425.45989990234375,3512091
2026-06-03 13:30:00,425.4800109863281,428.29998779296875,425.0899963378906,428.1499938964844,2538548
2026-06-03 14:30:00,428.19000244140625,428.9599914550781,427.3699951171875,427.8299865722656,2641197
2026-06-03 15:30:00,427.8349914550781,428.739990234375,426.7900085449219,427.5799865722656,4334327
2026-06-04 09:30:00,435.9949951171875,436.1499938964844,428.75,430.1351013183594,7191457
2026-06-04 10:30:00,430.2200012207031,431.55999755859375,429.0,430.2900085449219,2447017
2026-06-04 11:30:00,430.3900146484375,430.7900085449219,427.7445068359375,427.7699890136719,2732327
2026-06-04 12:30:00,427.82000732421875,428.95001220703125,426.4100036621094,426.92999267578125,2056733
2026-06-04 13:30:00,426.9750061035156,428.4700012207031,426.70001220703125,427.7146911621094,1831947
2026-06-04 14:30:00,427.69000244140625,429.0,426.9800109863281,427.68499755859375,2281672
2026-06-04 15:30:00,427.6650085449219,428.44000244140625,427.0,428.0799865722656,2383020
2026-06-05 09:30:00,428.3399963378906,429.4700012207031,421.7099914550781,423.0559997558594,5532712
2026-06-05 10:30:00,422.9989013671875,423.135009765625,420.70001220703125,422.2500915527344,3905078
2026-06-05 11:30:00,422.25,422.3800048828125,418.9100036621094,419.79998779296875,3441361
2026-06-05 12:30:00,419.82000732421875,420.75,418.5801086425781,419.69000244140625,2331915
2026-06-05 13:30:00,419.6499938964844,421.5199890136719,417.79998779296875,418.2900085449219,3203638
2026-06-05 14:30:00,418.2799987792969,418.3500061035156,414.3999938964844,416.3900146484375,4033474
2026-06-05 15:30:00,416.375,417.4800109863281,416.0299987792969,416.67999267578125,3674739
2026-06-08 09:30:00,414.1600036621094,417.159912109375,411.29010009765625,412.7349853515625,6939242
2026-06-08 10:30:00,412.7349853515625,413.6000061035156,411.3500061035156,411.4200134277344,3206417
2026-06-08 11:30:00,411.3999938964844,411.5899963378906,409.82000732421875,410.489990234375,2801780
2026-06-08 12:30:00,410.4800109863281,410.7799987792969,408.55999755859375,410.01031494140625,2519234
2026-06-08 13:30:00,409.989990234375,412.75,409.6300048828125,412.2699890136719,2523666
2026-06-08 14:30:00,412.2200012207031,413.0,411.6004943847656,412.2900085449219,1973534
2026-06-08 15:30:00,412.2900085449219,413.25,411.17999267578125,411.739990234375,2978824
2026-06-09 09:30:00,409.0299987792969,411.9800109863281,407.2099914550781,409.4849853515625,6855395
2026-06-09 10:30:00,409.4599914550781,410.0299987792969,403.5199890136719,403.7149963378906,3823575
2026-06-09 11:30:00,403.67999267578125,403.9100036621094,400.4700927734375,401.1300048828125,4154859
2026-06-09 12:30:00,401.04998779296875,402.1000061035156,398.4814147949219,401.69000244140625,4051363
2026-06-09 13:30:00,401.7049865722656,403.9612121582031,401.5899963378906,403.6400146484375,2371470
2026-06-09 14:30:00,403.6449890136719,404.4599914550781,402.4288024902344,402.75,2923013
2026-06-09 15:30:00,402.75,404.25,401.44000244140625,403.1000061035156,3408744
2026-06-10 09:30:00,398.4100036621094,405.0400085449219,397.4700012207031,402.989990234375,7356319
2026-06-10 10:30:00,402.9700012207031,403.54998779296875,401.3800048828125,401.6499938964844,3148039
2026-06-10 11:30:00,401.67999267578125,403.7598876953125,401.07000732421875,402.6700134277344,2774179
2026-06-10 12:30:00,402.6400146484375,403.7900085449219,401.510009765625,401.739990234375,2143246
2026-06-10 13:30:00,401.7200012207031,402.19989013671875,400.340087890625,401.1499938964844,1656867
2026-06-10 14:30:00,401.1300048828125,401.1300048828125,398.260009765625,398.3599853515625,2029775
2026-06-10 15:30:00,398.3399963378906,399.29998779296875,397.17999267578125,397.26129150390625,4037814
2026-06-11 09:30:00,395.1099853515625,396.8500061035156,388.260009765625,389.7099914550781,8707829
2026-06-11 10:30:00,389.7349853515625,391.3500061035156,386.3699951171875,387.94000244140625,4154555
2026-06-11 11:30:00,387.9599914550781,389.30999755859375,386.1400146484375,387.9800109863281,3823304
2026-06-11 12:30:00,387.92999267578125,388.7699890136719,384.0,387.54998779296875,5403718
2026-06-11 13:30:00,387.6099853515625,389.760009765625,386.8399963378906,388.80999755859375,5214507
2026-06-11 14:30:00,388.8324890136719,389.1199951171875,386.5899963378906,387.2349853515625,4116125
